STAID, SOUID,    DATE,   TX, Q_TX
   417,120091,19440602,-9999,    9
   417,120091,19440603,-9999,    9
   417,120091,19440604,-9999,    9
   417,120091,19440605,-9999,    9
   417,120091,19440606,-9999,    9
   417,120091,19440607,-9999,    9
   417,120091,19440608,-9999,    9
   417,120091,19440609,-9999,    9
   417,120091,19440610,-9999,    9
   417,120091,19440611,-9999,    9
   417,120091,19440612,-9999,    9
   417,120091,19440613,-9999,    9
   417,120091,19440614,-9999,    9
   417,120091,19440615,-9999,    9
   417,120091,19440616,-9999,    9
   417,120091,19440617,-9999,    9
   417,120091,19440618,-9999,    9
   417,120091,19440619,-9999,    9
   417,120091,19440620,-9999,    9
   417,120091,19440621,-9999,    9
   417,120091,19440622,-9999,    9
   417,120091,19440623,-9999,    9
   417,120091,19440624,-9999,    9
   417,120091,19440625,-9999,    9
   417,120091,19440626,-9999,    9
   417,120091,19440627,-9999,    9
   417,120091,19440628,-9999,    9
   417,120091,19440629,-9999,    9
   417,120091,19440630,-9999,    9
   417,120091,19440701,-9999,    9
   417,120091,19440702,-9999,    9
   417,120091,19440703,-9999,    9
   417,120091,19440704,-9999,    9
   417,120091,19440705,-9999,    9
   417,120091,19440706,-9999,    9
   417,120091,19440707,-9999,    9
   417,120091,19440708,-9999,    9
   417,120091,19440709,-9999,    9
   417,120091,19440710,-9999,    9
   417,120091,19440711,-9999,    9
   417,120091,19440712,-9999,    9
   417,120091,19440713,-9999,    9
   417,120091,19440714,-9999,    9
   417,120091,19440715,-9999,    9
   417,120091,19440716,-9999,    9
   417,120091,19440717,-9999,    9
   417,120091,19440718,-9999,    9
   417,120091,19440719,-9999,    9
   417,120091,19440720,-9999,    9
   417,120091,19440721,-9999,    9
   417,120091,19440722,-9999,    9
   417,120091,19440723,-9999,    9
   417,120091,19440724,-9999,    9
   417,120091,19440725,-9999,    9
   417,120091,19440726,-9999,    9
   417,120091,19440727,-9999,    9
   417,120091,19440728,-9999,    9
   417,120091,19440729,-9999,    9
   417,120091,19440730,-9999,    9
   417,120091,19440731,-9999,    9
   417,120091,19440801,-9999,    9
   417,120091,19440802,-9999,    9
   417,120091,19440803,-9999,    9
   417,120091,19440804,-9999,    9
   417,120091,19440805,-9999,    9
   417,120091,19440806,-9999,    9
   417,120091,19440807,-9999,    9
   417,120091,19440808,-9999,    9
   417,120091,19440809,-9999,    9
   417,120091,19440810,-9999,    9
   417,120091,19440811,-9999,    9
   417,120091,19440812,-9999,    9
   417,120091,19440813,-9999,    9
   417,120091,19440814,-9999,    9
   417,120091,19440815,-9999,    9
   417,120091,19440816,-9999,    9
   417,120091,19440817,-9999,    9
   417,120091,19440818,-9999,    9
   417,120091,19440819,-9999,    9
   417,120091,19440820,-9999,    9
   417,120091,19440821,-9999,    9
   417,120091,19440822,-9999,    9
   417,120091,19440823,-9999,    9
   417,120091,19440824,-9999,    9
   417,120091,19440825,-9999,    9
   417,120091,19440826,-9999,    9
   417,120091,19440827,-9999,    9
   417,120091,19440828,-9999,    9
   417,120091,19440829,-9999,    9
   417,120091,19440830,-9999,    9
   417,120091,19440831,-9999,    9
   417,120091,19440901,-9999,    9
   417,120091,19440902,-9999,    9
   417,120091,19440903,-9999,    9
   417,120091,19440904,-9999,    9
   417,120091,19440905,-9999,    9
   417,120091,19440906,-9999,    9
   417,120091,19440907,-9999,    9
   417,120091,19440908,-9999,    9
   417,120091,19440909,-9999,    9
   417,120091,19440910,-9999,    9
   417,120091,19440911,-9999,    9
   417,120091,19440912,-9999,    9
   417,120091,19440913,-9999,    9
   417,120091,19440914,-9999,    9
   417,120091,19440915,-9999,    9
   417,120091,19440916,-9999,    9
   417,120091,19440917,-9999,    9
   417,120091,19440918,-9999,    9
   417,120091,19440919,-9999,    9
   417,120091,19440920,-9999,    9
   417,120091,19440921,-9999,    9
   417,120091,19440922,-9999,    9
   417,120091,19440923,-9999,    9
   417,120091,19440924,-9999,    9
   417,120091,19440925,-9999,    9
   417,120091,19440926,-9999,    9
   417,120091,19440927,-9999,    9
   417,120091,19440928,-9999,    9
   417,120091,19440929,-9999,    9
   417,120091,19440930,-9999,    9
   417,120091,19441001,-9999,    9
   417,120091,19441002,-9999,    9
   417,120091,19441003,-9999,    9
   417,120091,19441004,-9999,    9
   417,120091,19441005,-9999,    9
   417,120091,19441006,-9999,    9
   417,120091,19441007,-9999,    9
   417,120091,19441008,-9999,    9
   417,120091,19441009,-9999,    9
   417,120091,19441010,-9999,    9
   417,120091,19441011,-9999,    9
   417,120091,19441012,-9999,    9
   417,120091,19441013,-9999,    9
   417,120091,19441014,-9999,    9
   417,120091,19441015,-9999,    9
   417,120091,19441016,-9999,    9
   417,120091,19441017,-9999,    9
   417,120091,19441018,-9999,    9
   417,120091,19441019,-9999,    9
   417,120091,19441020,-9999,    9
   417,120091,19441021,-9999,    9
   417,120091,19441022,-9999,    9
   417,120091,19441023,-9999,    9
   417,120091,19441024,-9999,    9
   417,120091,19441025,-9999,    9
   417,120091,19441026,-9999,    9
   417,120091,19441027,-9999,    9
   417,120091,19441028,-9999,    9
   417,120091,19441029,-9999,    9
   417,120091,19441030,-9999,    9
   417,120091,19441031,-9999,    9
   417,120091,19441101,-9999,    9
   417,120091,19441102,-9999,    9
   417,120091,19441103,-9999,    9
   417,120091,19441104,-9999,    9
   417,120091,19441105,-9999,    9
   417,120091,19441106,-9999,    9
   417,120091,19441107,-9999,    9
   417,120091,19441108,-9999,    9
   417,120091,19441109,-9999,    9
   417,120091,19441110,-9999,    9
   417,120091,19441111,-9999,    9
   417,120091,19441112,-9999,    9
   417,120091,19441113,-9999,    9
   417,120091,19441114,-9999,    9
   417,120091,19441115,-9999,    9
   417,120091,19441116,-9999,    9
   417,120091,19441117,-9999,    9
   417,120091,19441118,-9999,    9
   417,120091,19441119,-9999,    9
   417,120091,19441120,-9999,    9
   417,120091,19441121,-9999,    9
   417,120091,19441122,-9999,    9
   417,120091,19441123,-9999,    9
   417,120091,19441124,-9999,    9
   417,120091,19441125,-9999,    9
   417,120091,19441126,-9999,    9
   417,120091,19441127,-9999,    9
   417,120091,19441128,-9999,    9
   417,120091,19441129,-9999,    9
   417,120091,19441130,-9999,    9
   417,120091,19441201,-9999,    9
   417,120091,19441202,-9999,    9
   417,120091,19441203,-9999,    9
   417,120091,19441204,-9999,    9
   417,120091,19441205,-9999,    9
   417,120091,19441206,-9999,    9
   417,120091,19441207,-9999,    9
   417,120091,19441208,-9999,    9
   417,120091,19441209,-9999,    9
   417,120091,19441210,-9999,    9
   417,120091,19441211,-9999,    9
   417,120091,19441212,-9999,    9
   417,120091,19441213,-9999,    9
   417,120091,19441214,-9999,    9
   417,120091,19441215,-9999,    9
   417,120091,19441216,-9999,    9
   417,120091,19441217,-9999,    9
   417,120091,19441218,-9999,    9
   417,120091,19441219,-9999,    9
   417,120091,19441220,-9999,    9
   417,120091,19441221,-9999,    9
   417,120091,19441222,-9999,    9
   417,120091,19441223,-9999,    9
   417,120091,19441224,-9999,    9
   417,120091,19441225,-9999,    9
   417,120091,19441226,-9999,    9
   417,120091,19441227,-9999,    9
   417,120091,19441228,-9999,    9
   417,120091,19441229,-9999,    9
   417,120091,19441230,-9999,    9
   417,120091,19441231,-9999,    9
   417,120091,19450101,-9999,    9
   417,120091,19450102,-9999,    9
   417,120091,19450103,-9999,    9
   417,120091,19450104,-9999,    9
   417,120091,19450105,-9999,    9
   417,120091,19450106,-9999,    9
   417,120091,19450107,-9999,    9
   417,120091,19450108,-9999,    9
   417,120091,19450109,-9999,    9
   417,120091,19450110,-9999,    9
   417,120091,19450111,-9999,    9
   417,120091,19450112,-9999,    9
   417,120091,19450113,-9999,    9
   417,120091,19450114,-9999,    9
   417,120091,19450115,-9999,    9
   417,120091,19450116,-9999,    9
   417,120091,19450117,-9999,    9
   417,120091,19450118,-9999,    9
   417,120091,19450119,-9999,    9
   417,120091,19450120,-9999,    9
   417,120091,19450121,-9999,    9
   417,120091,19450122,-9999,    9
   417,120091,19450123,-9999,    9
   417,120091,19450124,-9999,    9
   417,120091,19450125,-9999,    9
   417,120091,19450126,-9999,    9
   417,120091,19450127,-9999,    9
   417,120091,19450128,-9999,    9
   417,120091,19450129,-9999,    9
   417,120091,19450130,-9999,    9
   417,120091,19450131,-9999,    9
   417,120091,19450201,-9999,    9
   417,120091,19450202,-9999,    9
   417,120091,19450203,-9999,    9
   417,120091,19450204,-9999,    9
   417,120091,19450205,-9999,    9
   417,120091,19450206,-9999,    9
   417,120091,19450207,-9999,    9
   417,120091,19450208,-9999,    9
   417,120091,19450209,-9999,    9
   417,120091,19450210,-9999,    9
   417,120091,19450211,-9999,    9
   417,120091,19450212,-9999,    9
   417,120091,19450213,-9999,    9
   417,120091,19450214,-9999,    9
   417,120091,19450215,-9999,    9
   417,120091,19450216,-9999,    9
   417,120091,19450217,-9999,    9
   417,120091,19450218,-9999,    9
   417,120091,19450219,-9999,    9
   417,120091,19450220,-9999,    9
   417,120091,19450221,-9999,    9
   417,120091,19450222,-9999,    9
   417,120091,19450223,-9999,    9
   417,120091,19450224,-9999,    9
   417,120091,19450225,-9999,    9
   417,120091,19450226,-9999,    9
   417,120091,19450227,-9999,    9
   417,120091,19450228,-9999,    9
   417,120091,19450301,-9999,    9
   417,120091,19450302,-9999,    9
   417,120091,19450303,-9999,    9
   417,120091,19450304,-9999,    9
   417,120091,19450305,-9999,    9
   417,120091,19450306,-9999,    9
   417,120091,19450307,-9999,    9
   417,120091,19450308,-9999,    9
   417,120091,19450309,-9999,    9
   417,120091,19450310,-9999,    9
   417,120091,19450311,-9999,    9
   417,120091,19450312,-9999,    9
   417,120091,19450313,-9999,    9
   417,120091,19450314,-9999,    9
   417,120091,19450315,-9999,    9
   417,120091,19450316,-9999,    9
   417,120091,19450317,-9999,    9
   417,120091,19450318,-9999,    9
   417,120091,19450319,-9999,    9
   417,120091,19450320,-9999,    9
   417,120091,19450321,-9999,    9
   417,120091,19450322,-9999,    9
   417,120091,19450323,-9999,    9
   417,120091,19450324,-9999,    9
   417,120091,19450325,-9999,    9
   417,120091,19450326,-9999,    9
   417,120091,19450327,-9999,    9
   417,120091,19450328,-9999,    9
   417,120091,19450329,-9999,    9
   417,120091,19450330,-9999,    9
   417,120091,19450331,-9999,    9
   417,120091,19450401,-9999,    9
   417,120091,19450402,-9999,    9
   417,120091,19450403,-9999,    9
   417,120091,19450404,-9999,    9
   417,120091,19450405,-9999,    9
   417,120091,19450406,-9999,    9
   417,120091,19450407,-9999,    9
   417,120091,19450408,-9999,    9
   417,120091,19450409,-9999,    9
   417,120091,19450410,-9999,    9
   417,120091,19450411,-9999,    9
   417,120091,19450412,-9999,    9
   417,120091,19450413,-9999,    9
   417,120091,19450414,-9999,    9
   417,120091,19450415,-9999,    9
   417,120091,19450416,-9999,    9
   417,120091,19450417,-9999,    9
   417,120091,19450418,-9999,    9
   417,120091,19450419,-9999,    9
   417,120091,19450420,-9999,    9
   417,120091,19450421,-9999,    9
   417,120091,19450422,-9999,    9
   417,120091,19450423,-9999,    9
   417,120091,19450424,-9999,    9
   417,120091,19450425,-9999,    9
   417,120091,19450426,-9999,    9
   417,120091,19450427,-9999,    9
   417,120091,19450428,-9999,    9
   417,120091,19450429,-9999,    9
   417,120091,19450430,-9999,    9
   417,120091,19450501,-9999,    9
   417,120091,19450502,-9999,    9
   417,120091,19450503,-9999,    9
   417,120091,19450504,-9999,    9
   417,120091,19450505,-9999,    9
   417,120091,19450506,-9999,    9
   417,120091,19450507,-9999,    9
   417,120091,19450508,-9999,    9
   417,120091,19450509,-9999,    9
   417,120091,19450510,-9999,    9
   417,120091,19450511,-9999,    9
   417,120091,19450512,-9999,    9
   417,120091,19450513,-9999,    9
   417,120091,19450514,-9999,    9
   417,120091,19450515,-9999,    9
   417,120091,19450516,-9999,    9
   417,120091,19450517,-9999,    9
   417,120091,19450518,-9999,    9
   417,120091,19450519,-9999,    9
   417,120091,19450520,-9999,    9
   417,120091,19450521,-9999,    9
   417,120091,19450522,-9999,    9
   417,120091,19450523,-9999,    9
   417,120091,19450524,-9999,    9
   417,120091,19450525,-9999,    9
   417,120091,19450526,-9999,    9
   417,120091,19450527,-9999,    9
   417,120091,19450528,-9999,    9
   417,120091,19450529,-9999,    9
   417,120091,19450530,-9999,    9
   417,120091,19450531,-9999,    9
   417,120091,19450601,-9999,    9
   417,120091,19450602,-9999,    9
   417,120091,19450603,-9999,    9
   417,120091,19450604,-9999,    9
   417,120091,19450605,-9999,    9
   417,120091,19450606,-9999,    9
   417,120091,19450607,-9999,    9
   417,120091,19450608,-9999,    9
   417,120091,19450609,-9999,    9
   417,120091,19450610,-9999,    9
   417,120091,19450611,-9999,    9
   417,120091,19450612,-9999,    9
   417,120091,19450613,-9999,    9
   417,120091,19450614,-9999,    9
   417,120091,19450615,-9999,    9
   417,120091,19450616,-9999,    9
   417,120091,19450617,-9999,    9
   417,120091,19450618,-9999,    9
   417,120091,19450619,-9999,    9
   417,120091,19450620,-9999,    9
   417,120091,19450621,-9999,    9
   417,120091,19450622,-9999,    9
   417,120091,19450623,-9999,    9
   417,120091,19450624,-9999,    9
   417,120091,19450625,-9999,    9
   417,120091,19450626,-9999,    9
   417,120091,19450627,-9999,    9
   417,120091,19450628,-9999,    9
   417,120091,19450629,-9999,    9
   417,120091,19450630,-9999,    9
   417,120091,19450701,-9999,    9
   417,120091,19450702,-9999,    9
   417,120091,19450703,-9999,    9
   417,120091,19450704,-9999,    9
   417,120091,19450705,-9999,    9
   417,120091,19450706,-9999,    9
   417,120091,19450707,-9999,    9
   417,120091,19450708,-9999,    9
   417,120091,19450709,-9999,    9
   417,120091,19450710,-9999,    9
   417,120091,19450711,-9999,    9
   417,120091,19450712,-9999,    9
   417,120091,19450713,-9999,    9
   417,120091,19450714,-9999,    9
   417,120091,19450715,-9999,    9
   417,120091,19450716,-9999,    9
   417,120091,19450717,-9999,    9
   417,120091,19450718,-9999,    9
   417,120091,19450719,-9999,    9
   417,120091,19450720,-9999,    9
   417,120091,19450721,-9999,    9
   417,120091,19450722,-9999,    9
   417,120091,19450723,-9999,    9
   417,120091,19450724,-9999,    9
   417,120091,19450725,-9999,    9
   417,120091,19450726,-9999,    9
   417,120091,19450727,-9999,    9
   417,120091,19450728,-9999,    9
   417,120091,19450729,-9999,    9
   417,120091,19450730,-9999,    9
   417,120091,19450731,-9999,    9
   417,120091,19450801,-9999,    9
   417,120091,19450802,-9999,    9
   417,120091,19450803,-9999,    9
